#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 150  80
# Band-Index    1
   0.63028    -12.428409
   0.62433    -12.427022
   0.61837    -12.425725
   0.61242    -12.424515
   0.60647    -12.423388
   0.60051    -12.422341
   0.59456    -12.421374
   0.58861    -12.420481
   0.58265    -12.419662
   0.57670    -12.418914
   0.57075    -12.418234
   0.56479    -12.417621
   0.55884    -12.417072
   0.55289    -12.416586
   0.54693    -12.416161
   0.54098    -12.415795
   0.53503    -12.415488
   0.52907    -12.415238
   0.52312    -12.415045
   0.51717    -12.414908
   0.51121    -12.414825
   0.50526    -12.414798
   0.50526    -12.414798
   0.49495    -12.414092
   0.48464    -12.412005
   0.47432    -12.408616
   0.46401    -12.406424
   0.45370    -12.411797
   0.44339    -12.417998
   0.43308    -12.424881
   0.42277    -12.432312
   0.41246    -12.440174
   0.40215    -12.448366
   0.39183    -12.456802
   0.38152    -12.465408
   0.37121    -12.474124
   0.36090    -12.482895
   0.35059    -12.491680
   0.34028    -12.500437
   0.32997    -12.509134
   0.31965    -12.517744
   0.30934    -12.526239
   0.29903    -12.534598
   0.28872    -12.542802
   0.27841    -12.550832
   0.26810    -12.558673
   0.25779    -12.566310
   0.24747    -12.573731
   0.23716    -12.580923
   0.22685    -12.587876
   0.21654    -12.594578
   0.20623    -12.601023
   0.19592    -12.607201
   0.18561    -12.613104
   0.17529    -12.618725
   0.16498    -12.624057
   0.15467    -12.629094
   0.14436    -12.633831
   0.13405    -12.638263
   0.12374    -12.642384
   0.11343    -12.646192
   0.10311    -12.649680
   0.09280    -12.652847
   0.08249    -12.655688
   0.07218    -12.658202
   0.06187    -12.660386
   0.05156    -12.662237
   0.04125    -12.663754
   0.03093    -12.664935
   0.02062    -12.665780
   0.01031    -12.666287
   0.00000    -12.666455
 
# Band-Index    3
   0.00000    -12.264062
   0.01031    -12.263979
   0.02062    -12.263731
   0.03093    -12.263316
   0.04125    -12.262737
   0.05156    -12.261993
   0.06187    -12.261086
   0.07218    -12.260018
   0.08249    -12.258789
   0.09280    -12.257403
   0.10311    -12.255861
   0.11343    -12.254167
   0.12374    -12.252322
   0.13405    -12.250331
   0.14436    -12.248198
   0.15467    -12.245927
   0.16498    -12.243525
   0.17529    -12.240999
   0.18561    -12.238360
   0.19592    -12.235622
   0.20623    -12.232814
   0.21654    -12.229989
   0.22685    -12.227278
   0.23716    -12.225113
   0.24747    -12.225167
   0.25779    -12.229931
   0.26810    -12.237516
   0.27841    -12.246045
   0.28872    -12.255004
   0.29903    -12.264225
   0.30934    -12.273632
