2	0.3	0
0.1	0.4	1
0.2	0.4	1
0.3	0.4	1
0.4	0.4	1
0.5	0.4	1
0.6	0.4	1
0.7	0.4	1
0.8	0.4	1
0.9	0.4	1
1	0.4	1
1.1	0.4	1
1.2	0.4	1
1.3	0.4	1
1.3	0.4	1
1.4	0.4	1
1.5	0.4	1
1.6	0.4	1
1.7	0.4	1
1.8	0.4	1
1.9	0.4	1
1.98	0.4	1
1.99	0.4	1
2	0.4	0
2.01	0.4	0
2.02	0.4	0
2.1	0.4	0
0.1	0.5	1
0.2	0.5	1
0.3	0.5	1
0.4	0.5	1
0.5	0.5	1
0.6	0.5	1
0.7	0.5	1
0.8	0.5	1
0.9	0.5	1
1	0.5	1
1.1	0.5	1
1.2	0.5	1
1.3	0.5	1
1.3	0.5	1
1.4	0.5	1
1.5	0.5	1
1.6	0.5	1
1.7	0.5	1
1.8	0.5	1
1.9	0.5	1
2	0.5	1
2.02	0.5	1
2.04	0.5	1
2.06	0.5	1
2.07	0.5	0
2.08	0.5	0
2.1	0.5	0
0.1	0.6	1
0.2	0.6	1
0.3	0.6	1
0.4	0.6	1
0.5	0.6	1
0.6	0.6	1
0.7	0.6	1
0.8	0.6	1
0.9	0.6	1
1	0.6	1
1.1	0.6	1
1.2	0.6	1
1.3	0.6	1
1.3	0.6	1
1.4	0.6	1
1.5	0.6	1
1.6	0.6	1
1.7	0.6	1
1.8	0.6	1
1.9	0.6	1
2	0.6	1
2.1	0.6	1
2.12	0.6	1
2.13	0.6	1
2.14	0.6	0
2.15	0.6	0
2.16	0.6	0
2.18	0.6	0
2.2	0.6	0
0.1	0.7	1
0.2	0.7	1
0.3	0.7	1
0.4	0.7	1
0.5	0.7	1
0.6	0.7	1
0.7	0.7	1
0.8	0.7	1
0.9	0.7	1
1	0.7	1
1.1	0.7	1
1.2	0.7	1
1.3	0.7	1
1.3	0.7	1
1.4	0.7	1
1.5	0.7	1
1.6	0.7	1
1.7	0.7	1
1.8	0.7	1
1.9	0.7	1
2	0.7	1
2.18	0.7	1
2.19	0.7	1
2.2	0.7	0
2.22	0.7	0
2.23	0.7	0
2.24	0.7	0
2.26	0.7	0
2.28	0.7	0
2.3	0.7	0
0.1	0.8	1
0.2	0.8	1
0.3	0.8	1
0.4	0.8	1
0.5	0.8	1
0.6	0.8	1
0.7	0.8	1
0.8	0.8	1
0.9	0.8	1
1	0.8	1
1.1	0.8	1
1.2	0.8	1
1.3	0.8	1
1.3	0.8	1
1.4	0.8	1
1.5	0.8	1
1.6	0.8	1
1.7	0.8	1
1.8	0.8	1
1.9	0.8	1
2	0.8	1
2.1	0.8	1
2.2	0.8	1
2.26	0.8	1
2.27	0.8	0
2.28	0.8	0
2.31	0.8	0
2.32	0.8	0
2.34	0.8	0
0.1	0.9	1
0.2	0.9	1
0.3	0.9	1
0.4	0.9	1
0.5	0.9	1
0.6	0.9	1
0.7	0.9	1
0.8	0.9	1
0.9	0.9	1
1	0.9	1
1.1	0.9	1
1.2	0.9	1
1.3	0.9	1
1.3	0.9	1
1.4	0.9	1
1.5	0.9	1
1.6	0.9	1
1.7	0.9	1
1.8	0.9	1
1.9	0.9	1
2	0.9	1
2.1	0.9	1
2.2	0.9	1
2.3	0.9	1
2.32	0.9	1
2.33	0.9	1
2.34	0.9	0
2.38	0.9	0
2.4	0.9	0
2.5	0.9	0
0.1	1	1
0.2	1	1
0.3	1	1
0.4	1	1
0.5	1	1
0.6	1	1
0.7	1	1
0.8	1	1
0.9	1	1
1	1	1
1.1	1	1
1.2	1	1
1.3	1	1
1.3	1	1
1.4	1	1
1.5	1	1
1.6	1	1
1.7	1	1
1.8	1	1
1.9	1	1
2	1	1
2.1	1	1
2.2	1	1
2.3	1	1
2.38	1	1
2.39	1	1
2.4	1	0
2.42	1	0
2.44	1	0
2.46	1	0
0.1	1.1	1
0.2	1.1	1
0.3	1.1	1
0.4	1.1	1
0.5	1.1	1
0.6	1.1	1
0.7	1.1	1
0.8	1.1	1
0.9	1.1	1
1	1.1	1
1.1	1.1	1
1.2	1.1	1
1.3	1.1	1
1.3	1.1	1
1.4	1.1	1
1.5	1.1	1
1.6	1.1	1
1.7	1.1	1
1.8	1.1	1
1.9	1.1	1
2	1.1	1
2.1	1.1	1
2.2	1.1	1
2.3	1.1	1
2.4	1.1	1
2.46	1.1	1
2.47	1.1	0
2.48	1.1	0
2.5	1.1	0
2.54	1.1	0
2.58	1.1	0
2.6	1.1	0
0.1	1.2	1
0.2	1.2	1
0.3	1.2	1
0.4	1.2	1
0.5	1.2	1
0.6	1.2	1
0.7	1.2	1
0.8	1.2	1
0.9	1.2	1
1	1.2	1
1.1	1.2	1
1.2	1.2	1
1.3	1.2	1
1.3	1.2	1
1.4	1.2	1
1.5	1.2	1
1.6	1.2	1
1.7	1.2	1
1.8	1.2	1
1.9	1.2	1
2	1.2	1
2.1	1.2	1
2.2	1.2	1
2.3	1.2	1
2.4	1.2	1
2.5	1.2	1
2.52	1.2	1
2.53	1.2	1
2.54	1.2	0
2.56	1.2	0
2.58	1.2	0
0.1	1.3	1
0.2	1.3	1
0.3	1.3	1
0.4	1.3	1
0.5	1.3	1
0.6	1.3	1
0.7	1.3	1
0.8	1.3	1
0.9	1.3	1
1	1.3	1
1.1	1.3	1
1.2	1.3	1
1.3	1.3	1
1.3	1.3	1
1.4	1.3	1
1.5	1.3	1
1.6	1.3	1
1.7	1.3	1
1.8	1.3	1
1.9	1.3	1
2	1.3	1
2.1	1.3	1
2.2	1.3	1
2.3	1.3	1
2.4	1.3	1
2.5	1.3	1
2.58	1.3	1
2.59	1.3	1
2.6	1.3	0
2.62	1.3	0
2.64	1.3	0
2.66	1.3	0
2.68	1.3	0
2.7	1.3	0
0.1	1.4	1
0.2	1.4	1
0.3	1.4	1
0.4	1.4	1
0.5	1.4	1
0.6	1.4	1
0.7	1.4	1
0.8	1.4	1
0.9	1.4	1
1	1.4	1
1.1	1.4	1
1.2	1.4	1
1.3	1.4	1
1.3	1.4	1
1.4	1.4	1
1.5	1.4	1
1.6	1.4	1
1.7	1.4	1
1.8	1.4	1
1.9	1.4	1
2	1.4	1
2.1	1.4	1
2.2	1.4	1
2.3	1.4	1
2.4	1.4	1
2.5	1.4	1
2.6	1.4	1
2.64	1.4	1
2.66	1.4	1
2.67	1.4	0
2.68	1.4	0
2.7	1.4	0
2.72	1.4	0
2.74	1.4	0
0.1	1.5	1
0.2	1.5	1
0.3	1.5	1
0.4	1.5	1
0.5	1.5	1
0.6	1.5	1
0.7	1.5	1
0.8	1.5	1
0.9	1.5	1
1	1.5	1
1.1	1.5	1
1.2	1.5	1
1.3	1.5	1
1.3	1.5	1
1.4	1.5	1
1.5	1.5	1
1.6	1.5	1
1.7	1.5	1
1.8	1.5	1
1.9	1.5	1
2	1.5	1
2.1	1.5	1
2.2	1.5	1
2.3	1.5	1
2.4	1.5	1
2.5	1.5	1
2.6	1.5	1
2.7	1.5	1
2.72	1.5	1
2.73	1.5	1
2.74	1.5	0
2.76	1.5	0
2.78	1.5	0
2.8	1.5	0
2.9	1.5	0
0.1	1.6	1
0.2	1.6	1
0.3	1.6	1
0.4	1.6	1
0.5	1.6	1
0.6	1.6	1
0.7	1.6	1
0.8	1.6	1
0.9	1.6	1
1	1.6	1
1.1	1.6	1
1.2	1.6	1
1.3	1.6	1
1.3	1.6	1
1.4	1.6	1
1.5	1.6	1
1.6	1.6	1
1.7	1.6	1
1.8	1.6	1
1.9	1.6	1
2	1.6	1
2.1	1.6	1
2.2	1.6	1
2.3	1.6	1
2.4	1.6	1
2.5	1.6	1
2.6	1.6	1
2.78	1.6	1
2.79	1.6	1
2.8	1.6	0
2.82	1.6	0
2.84	1.6	0
2.86	1.6	0
2.9	1.6	0
2.92	1.6	0
2.93	1.6	0
2.94	1.6	0
2.96	1.6	0
2.98	1.6	0
3	1.6	0
0.1	1.7	1
0.2	1.7	1
0.3	1.7	1
0.4	1.7	1
0.5	1.7	1
0.6	1.7	1
0.7	1.7	1
0.8	1.7	1
0.9	1.7	1
1	1.7	1
1.1	1.7	1
1.2	1.7	1
1.3	1.7	1
1.3	1.7	1
1.4	1.7	1
1.5	1.7	1
1.6	1.7	1
1.7	1.7	1
1.8	1.7	1
1.9	1.7	1
2	1.7	1
2.1	1.7	1
2.2	1.7	1
2.3	1.7	1
2.4	1.7	1
2.5	1.7	1
2.6	1.7	1
2.7	1.7	1
2.8	1.7	1
2.86	1.7	1
2.87	1.7	0
2.88	1.7	0
2.9	1.7	0
2.92	1.7	0
2.94	1.7	0
2.96	1.7	0
2.98	1.7	0
0.1	1.8	1
0.2	1.8	1
0.3	1.8	1
0.4	1.8	1
0.5	1.8	1
0.6	1.8	1
0.7	1.8	1
0.8	1.8	1
0.9	1.8	1
1	1.8	1
1.1	1.8	1
1.2	1.8	1
1.3	1.8	1
1.3	1.8	1
1.4	1.8	1
1.5	1.8	1
1.6	1.8	1
1.7	1.8	1
1.8	1.8	1
1.9	1.8	1
2	1.8	1
2.1	1.8	1
2.2	1.8	1
2.3	1.8	1
2.4	1.8	1
2.5	1.8	1
2.6	1.8	1
2.7	1.8	1
2.8	1.8	1
2.92	1.8	1
2.93	1.8	1
2.94	1.8	0
2.96	1.8	0
2.98	1.8	0
3	1.8	0
0.1	1.9	1
0.2	1.9	1
0.3	1.9	1
0.4	1.9	1
0.5	1.9	1
0.6	1.9	1
0.7	1.9	1
0.8	1.9	1
0.9	1.9	1
1	1.9	1
1.1	1.9	1
1.2	1.9	1
1.3	1.9	1
1.3	1.9	1
1.4	1.9	1
1.5	1.9	1
1.6	1.9	1
1.7	1.9	1
1.8	1.9	1
1.9	1.9	1
2	1.9	1
2.1	1.9	1
2.2	1.9	1
2.3	1.9	1
2.4	1.9	1
2.5	1.9	1
2.6	1.9	1
2.7	1.9	1
2.8	1.9	1
2.9	1.9	1
2.98	1.9	1
2.99	1.9	1
3	1.9	1
3.01	1.9	0
3.02	1.9	0
3.04	1.9	0
3.06	1.9	0
3.08	1.9	0
3.1	1.9	0
0.1	2	1
0.2	2	1
0.3	2	1
0.4	2	1
0.5	2	1
0.6	2	1
0.7	2	1
0.8	2	1
0.9	2	1
1	2	1
1.1	2	1
1.2	2	1
1.3	2	1
1.3	2	1
1.4	2	1
1.5	2	1
1.6	2	1
1.7	2	1
1.8	2	1
1.9	2	1
2	2	1
2.1	2	1
2.2	2	1
2.3	2	1
2.4	2	1
2.5	2	1
2.6	2	1
2.7	2	1
2.8	2	1
2.9	2	1
3	2	1
3.04	2	1
3.06	2	1
3.07	2	0
3.08	2	0
3.09	2	0
3.1	2	0
0.1	2.1	1
0.2	2.1	1
0.3	2.1	1
0.4	2.1	1
0.5	2.1	1
0.6	2.1	1
0.7	2.1	1
0.8	2.1	1
0.9	2.1	1
1	2.1	1
1.1	2.1	1
1.2	2.1	1
1.3	2.1	1
1.3	2.1	1
1.4	2.1	1
1.5	2.1	1
1.6	2.1	1
1.7	2.1	1
1.8	2.1	1
1.9	2.1	1
2	2.1	1
2.1	2.1	1
2.2	2.1	1
2.3	2.1	1
2.4	2.1	1
2.5	2.1	1
2.6	2.1	1
2.7	2.1	1
2.8	2.1	1
2.9	2.1	1
3	2.1	1
3.1	2.1	1
3.12	2.1	1
3.13	2.1	1
3.14	2.1	0
3.16	2.1	0
3.18	2.1	0
3.2	2.1	0
0.1	2.2	1
0.2	2.2	1
0.3	2.2	1
0.4	2.2	1
0.5	2.2	1
0.6	2.2	1
0.7	2.2	1
0.8	2.2	1
0.9	2.2	1
1	2.2	1
1.1	2.2	1
1.2	2.2	1
1.3	2.2	1
1.3	2.2	1
1.4	2.2	1
1.5	2.2	1
1.6	2.2	1
1.7	2.2	1
1.8	2.2	1
1.9	2.2	1
2	2.2	1
2.1	2.2	1
2.2	2.2	1
2.3	2.2	1
2.4	2.2	1
2.5	2.2	1
2.6	2.2	1
2.7	2.2	1
2.8	2.2	1
2.9	2.2	1
3	2.2	1
3.1	2.2	1
3.2	2.2	1
3.21	2.2	0
3.22	2.2	0
3.24	2.2	0
3.26	2.2	0
3.28	2.2	0
3.3	2.2	0
0.1	2.3	1
0.2	2.3	1
0.3	2.3	1
0.4	2.3	1
0.5	2.3	1
0.6	2.3	1
0.7	2.3	1
0.8	2.3	1
0.9	2.3	1
1	2.3	1
1.1	2.3	1
1.2	2.3	1
1.3	2.3	1
1.3	2.3	1
1.4	2.3	1
1.5	2.3	1
1.6	2.3	1
1.7	2.3	1
1.8	2.3	1
1.9	2.3	1
2	2.3	1
2.1	2.3	1
2.2	2.3	1
2.3	2.3	1
2.4	2.3	1
2.5	2.3	1
2.6	2.3	1
2.7	2.3	1
2.8	2.3	1
2.9	2.3	1
3	2.3	1
3.1	2.3	1
3.2	2.3	1
3.26	2.3	1
3.27	2.3	0
3.28	2.3	0
3.29	2.3	0
3.3	2.3	0
0.1	2.4	1
0.2	2.4	1
0.3	2.4	1
0.4	2.4	1
0.5	2.4	1
0.6	2.4	1
0.7	2.4	1
0.8	2.4	1
0.9	2.4	1
1	2.4	1
1.1	2.4	1
1.2	2.4	1
1.3	2.4	1
1.3	2.4	1
1.4	2.4	1
1.5	2.4	1
1.6	2.4	1
1.7	2.4	1
1.8	2.4	1
1.9	2.4	1
2	2.4	1
2.1	2.4	1
2.2	2.4	1
2.3	2.4	1
2.4	2.4	1
2.5	2.4	1
2.6	2.4	1
2.7	2.4	1
2.8	2.4	1
2.9	2.4	1
3	2.4	1
3.1	2.4	1
3.2	2.4	1
3.3	2.4	1
3.32	2.4	1
3.33	2.4	1
3.34	2.4	0
3.36	2.4	0
3.38	2.4	0
3.4	2.4	0
0.1	2.5	1
0.2	2.5	1
0.3	2.5	1
0.4	2.5	1
0.5	2.5	1
0.6	2.5	1
0.7	2.5	1
0.8	2.5	1
0.9	2.5	1
1	2.5	1
1.1	2.5	1
1.2	2.5	1
1.3	2.5	1
1.3	2.5	1
1.4	2.5	1
1.5	2.5	1
1.6	2.5	1
1.7	2.5	1
1.8	2.5	1
1.9	2.5	1
2	2.5	1
2.1	2.5	1
2.2	2.5	1
2.3	2.5	1
2.4	2.5	1
2.5	2.5	1
2.6	2.5	1
2.7	2.5	1
2.8	2.5	1
2.9	2.5	1
3	2.5	1
3.1	2.5	1
3.2	2.5	1
3.3	2.5	1
3.4	2.5	1
3.41	2.5	0
3.42	2.5	0
3.44	2.5	0
3.46	2.5	0
3.48	2.5	0
3.5	2.5	0
0	2.6	0
0.002	2.6	0
0.004	2.6	1
0.006	2.6	1
0.008	2.6	1
0.01	2.6	1
0.012	2.6	1
0.1	2.6	1
0.2	2.6	1
0.3	2.6	1
0.4	2.6	1
0.5	2.6	1
0.6	2.6	1
0.7	2.6	1
0.8	2.6	1
0.9	2.6	1
1	2.6	1
1.1	2.6	1
1.2	2.6	1
1.3	2.6	1
1.3	2.6	1
1.4	2.6	1
1.5	2.6	1
1.6	2.6	1
1.7	2.6	1
1.8	2.6	1
1.9	2.6	1
2	2.6	1
2.1	2.6	1
2.2	2.6	1
2.3	2.6	1
2.4	2.6	1
2.5	2.6	1
2.6	2.6	1
2.7	2.6	1
2.8	2.6	1
2.9	2.6	1
3	2.6	1
3.1	2.6	1
3.2	2.6	1
3.3	2.6	1
3.4	2.6	1
3.46	2.6	1
3.47	2.6	0
3.48	2.6	0
3.49	2.6	0
3.5	2.6	0
0	2.7	0
0.01	2.7	0
0.02	2.7	0
0.03	2.7	0
0.04	2.7	0
0.06	2.7	0
0.07	2.7	0
0.08	2.7	1
0.09	2.7	1
0.1	2.7	1
0.2	2.7	1
0.3	2.7	1
0.4	2.7	1
0.5	2.7	1
0.6	2.7	1
0.7	2.7	1
0.8	2.7	1
0.9	2.7	1
1	2.7	1
1.1	2.7	1
1.2	2.7	1
1.3	2.7	1
1.3	2.7	1
1.4	2.7	1
1.5	2.7	1
1.6	2.7	1
1.7	2.7	1
1.8	2.7	1
1.9	2.7	1
2	2.7	1
2.1	2.7	1
2.2	2.7	1
2.3	2.7	1
2.4	2.7	1
2.5	2.7	1
2.6	2.7	1
2.7	2.7	1
2.8	2.7	1
2.9	2.7	1
3	2.7	1
3.1	2.7	1
3.2	2.7	1
3.3	2.7	1
3.4	2.7	1
3.5	2.7	1
3.52	2.7	1
3.53	2.7	1
3.54	2.7	0
3.56	2.7	0
3.58	2.7	0
3.6	2.7	0
0	2.8	0
0.02	2.8	0
0.04	2.8	0
0.06	2.8	0
0.08	2.8	0
0.1	2.8	0
0.12	2.8	0
0.13	2.8	0
0.14	2.8	1
0.16	2.8	1
0.18	2.8	1
0.2	2.8	1
0.3	2.8	1
0.4	2.8	1
0.5	2.8	1
0.6	2.8	1
0.7	2.8	1
0.8	2.8	1
0.9	2.8	1
1	2.8	1
1.1	2.8	1
1.2	2.8	1
1.3	2.8	1
1.3	2.8	1
1.4	2.8	1
1.5	2.8	1
1.6	2.8	1
1.7	2.8	1
1.8	2.8	1
1.9	2.8	1
2	2.8	1
2.1	2.8	1
2.2	2.8	1
2.3	2.8	1
2.4	2.8	1
2.5	2.8	1
2.6	2.8	1
2.7	2.8	1
2.8	2.8	1
2.9	2.8	1
3	2.8	1
3.1	2.8	1
3.2	2.8	1
3.3	2.8	1
3.4	2.8	1
3.5	2.8	1
3.6	2.8	1
3.58	2.8	1
3.6	2.8	0
3.62	2.8	0
3.64	2.8	0
3.66	2.8	0
3.68	2.8	0
3.7	2.8	0
0	2.9	0
0.02	2.9	0
0.04	2.9	0
0.06	2.9	0
0.08	2.9	0
0.1	2.9	0
0.12	2.9	0
0.14	2.9	0
0.16	2.9	0
0.18	2.9	0
0.2	2.9	0
0.22	2.9	1
0.24	2.9	1
0.26	2.9	1
0.28	2.9	1
0.3	2.9	1
0.4	2.9	1
0.5	2.9	1
0.6	2.9	1
0.7	2.9	1
0.8	2.9	1
0.9	2.9	1
1	2.9	1
1.1	2.9	1
1.2	2.9	1
1.3	2.9	1
1.3	2.9	1
1.4	2.9	1
1.5	2.9	1
1.6	2.9	1
1.7	2.9	1
1.8	2.9	1
1.9	2.9	1
2	2.9	1
2.1	2.9	1
2.2	2.9	1
2.3	2.9	1
2.4	2.9	1
2.5	2.9	1
2.6	2.9	1
2.7	2.9	1
2.8	2.9	1
2.9	2.9	1
3	2.9	1
3.1	2.9	1
3.2	2.9	1
3.3	2.9	1
3.4	2.9	1
3.5	2.9	1
3.6	2.9	1
3.62	2.9	1
3.64	2.9	1
3.65	2.9	1
3.66	2.9	1
3.67	2.9	0
3.68	2.9	0
3.69	2.9	0
3.7	2.9	0
0	3	0
0.1	3	0
0.2	3	0
0.22	3	0
0.24	3	0
0.26	3	0
0.27	3	0
0.28	3	1
0.29	3	1
0.3	3	1
0.4	3	1
0.5	3	1
0.6	3	1
0.7	3	1
0.8	3	1
0.9	3	1
1	3	1
1.1	3	1
1.2	3	1
1.3	3	1
1.3	3	1
1.4	3	1
1.5	3	1
1.6	3	1
1.7	3	1
1.8	3	1
1.9	3	1
2	3	1
2.1	3	1
2.2	3	1
2.3	3	1
2.4	3	1
2.5	3	1
2.6	3	1
2.7	3	1
2.8	3	1
2.9	3	1
3	3	1
3.1	3	1
3.2	3	1
3.3	3	1
3.4	3	1
3.5	3	1
3.6	3	1
3.7	3	1
3.72	3	1
3.73	3	1
3.74	3	0
3.75	3	0
3.76	3	0
3.78	3	0
3.8	3	0
